run_id,data_type,component,duration_sec,epoch,detail
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.747357,112,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.475255,113,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.519815,114,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.560207,115,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.17581,115,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.389024,116,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.51204,117,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.484939,118,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.688209,119,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.705789,120,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.225001,120,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.13276,121,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.364853,122,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.44887,123,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.399245,124,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.395909,125,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.278604,125,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.061297,126,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.273287,127,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.307352,128,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.363454,129,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.357392,130,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.234803,130,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.154411,131,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.32028,132,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.983467,133,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.458515,134,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,18.273242,135,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.287718,135,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.83218,136,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.596784,137,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.671623,138,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,18.052155,139,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.734319,140,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.287356,140,n_users=512 val_cap=512
